unit_id,page,section_path,table_name,row_header,unit,unit_type,text
annual_cscec_2025_report_field_001760,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；温州中建科工奥体项目管理有限公司；192 2024年12月6日
annual_cscec_2025_report_field_001761,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；中建钢构武汉蔡甸建设工程有限公司；170 2024年11月20日
annual_cscec_2025_report_field_001762,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；中建钢构武汉蔡甸建设工程有限公司；84 2024年5月16日
annual_cscec_2025_report_field_001763,329,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；合计；1,909,111；191"
annual_cscec_2025_report_field_001764,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"到期日；2,599,527 2025年9月25日"
annual_cscec_2025_report_field_001765,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Clear Elegant Limited；1,640,872 2025年11月20日"
annual_cscec_2025_report_field_001766,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Infinite Sun Limited；1,343,093 2025年7月25日"
annual_cscec_2025_report_field_001767,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；254,590 2025年11月17日"
annual_cscec_2025_report_field_001768,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Marble Edge Limited；湖南天新成业城市更新投资发展有限公司；140,762 2025年4月10日 2026年12月10日；河南省郑许高速公路有限公司；96,256 2025年4月14日 2029年3月13日；长沙亿达创智置业发展有限公司；5,360 2025年12月31日"
annual_cscec_2025_report_field_001769,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；合计；6,080,460；2024年；起始日；关联方；拆借金额"
annual_cscec_2025_report_field_001770,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"到期日；2,000,000 2024年10月18日 2025年10月17日；中建集团；647,433 2024年1月12日；泰达集团有限公司"
annual_cscec_2025_report_field_001771,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；2024年1月5日
annual_cscec_2025_report_field_001772,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Clear Elegant Limited；582,923；240,294 2024年5月24日；景誉有限公司"
annual_cscec_2025_report_field_001773,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；2024年1月5日
annual_cscec_2025_report_field_001774,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；215,865；181,874 2024年1月22日 2027年1月25日；河南省郑许高速公路有限公司；Luminous Dream Limited；170,254 2024年1月10日"
annual_cscec_2025_report_field_001775,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,无固定到期日；2024年1月5日
annual_cscec_2025_report_field_001776,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Marble Edge Limited；128,909；105,083 2024年10月16日；郑州市纵昇建设有限公司"
annual_cscec_2025_report_field_001777,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；84,457 2024年11月7日 2026年6月22日；湖南天新成业城市更新投资发展有限公司；2024年1月1日 2026年11月30日；贵州正习高速公路投资管理有限公司；78,000；67,525 2024年9月23日 2026年6月22日；湖南天新成业城市更新投资发展有限公司；66,700 2024年12月19日 2025年12月31日；绵阳中建科发管廊道路投资建设有限公司"
annual_cscec_2025_report_field_001778,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；60,411；50,514 2024年10月17日；郑州市朗昇建设有限公司"
annual_cscec_2025_report_field_001779,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；46,529 2024年10月8日；郑州市纵昇建设有限公司"
annual_cscec_2025_report_field_001780,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；21,934 2024年1月10日"
annual_cscec_2025_report_field_001781,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；Vanlink Company Limited；6,122 2024年1月10日；长沙亿达创智置业发展有限公司"
annual_cscec_2025_report_field_001782,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；3,980 2024年1月10日；重庆中建海龙两江建筑科技有限公司"
annual_cscec_2025_report_field_001783,330,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,到期日,,financial_field,"无固定到期日；合计；4,758,807；192"
annual_cscec_2025_report_field_001784,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；中建集团；1,700,000；(2,558 )；2,000,000；(59 )"
annual_cscec_2025_report_field_001785,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；兴贵投资有限公司；829,682；-；857,338；-"
annual_cscec_2025_report_field_001786,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；宣城海嘉蓝城置业有限公司；698,363；-；663,151；-"
annual_cscec_2025_report_field_001787,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；兴创企业有限公司；675,402；-；697,813；-"
annual_cscec_2025_report_field_001788,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；天津创达置业有限责任公司；607,790 (539,147 )；653,706 (539,147 )"
annual_cscec_2025_report_field_001789,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；长春海润融城房地产开发有限公司；500,318；-；482,854；-"
annual_cscec_2025_report_field_001790,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；海外宏洋；456,426；(107 )；362,579；-"
annual_cscec_2025_report_field_001791,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；天津豪达房地产开发有限公司；358,090 (358,090 )；441,840 (364,776 )"
annual_cscec_2025_report_field_001792,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；天津骏业共创置业有限公司；337,244 (301,418 )；301,418 (301,418 )"
annual_cscec_2025_report_field_001793,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；金隅嘉星南京房地产开发有限公司；300,000；(14,400 )；300,000；(14,400 )"
annual_cscec_2025_report_field_001794,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；广州穗海置业有限公司；295,109 (295,109 )；295,109 (295,109 )"
annual_cscec_2025_report_field_001795,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；哈尔滨润置房地产开发有限公司；285,720；-；414,128；-"
annual_cscec_2025_report_field_001796,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；成都朗鑫置业有限公司；279,754；-；346,707；-"
annual_cscec_2025_report_field_001797,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；贵州雷榕高速公路投资管理有限公司；261,717；-；127,879；-"
annual_cscec_2025_report_field_001798,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；贵州正习高速公路投资管理有限公司；238,584；-；238,591；-"
annual_cscec_2025_report_field_001799,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；苏州吴江泰海置业有限公司；222,570；-；258,358；-"
annual_cscec_2025_report_field_001800,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；天津顺集置业有限公司；217,186 (217,186 )；219,186 (219,186 )"
annual_cscec_2025_report_field_001801,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；成都景锐置业有限公司；198,621；-；666,551；-"
annual_cscec_2025_report_field_001802,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；安徽蚌五高速公路投资管理有限公司；173,411；-；115,050；-"
annual_cscec_2025_report_field_001803,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；中建国际(襄阳)建设有限公司；164,550；-；131,000；-"
annual_cscec_2025_report_field_001804,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；丹江口海嘉建设有限公司；135,000；-；98,000；-"
annual_cscec_2025_report_field_001805,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；厦门市雍景湾房地产有限公司；133,780 (119,609 )；119,609 (119,609 )"
annual_cscec_2025_report_field_001806,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；其他；2,163,129 (435,174 )；2,672,444 (135,969 )"
annual_cscec_2025_report_field_001807,337,审计报告 > 十二、关联方关系及其交易（续）,中已披露的重要合营和联营企业的情况,流动资产,,financial_field,"其他流动资产；合计；11,232,446 (2,282,798 ) 12,463,311 (1,989,673 )；长期应收款；平顶山市湛南新城发展有限公司；355,512；(1,067 )；355,512；(1,067 )；长期应收款"
annual_cscec_2025_report_field_001808,345,"审计报告 > 十四、资产负债表日后事项 > 2.根据2026年4月17日董事会决议,董事会提议本公司以截至本财务报表批准",董事会提议本公司以截至本财务报表,发行规模,,financial_field,"发行金额；发行日 利率(%)；中国建筑一局(集团)有限公司；超短期融资券；2026年1月5日；1,500,000；1.53；中国建筑一局(集团)有限公司；超短期融资券；2026年1月5日"
annual_cscec_2025_report_field_001809,345,"审计报告 > 十四、资产负债表日后事项 > 2.根据2026年4月17日董事会决议,董事会提议本公司以截至本财务报表批准",董事会提议本公司以截至本财务报表,现金红利,,financial_field,"报出日41,320,390,444股为基数,向全体普通股股东每10股派送2.718元（含；税）现金股息,合计约112.31亿元,在实施权益分派的股权登记日前公司总；报表中确认。；207"
annual_cscec_2025_report_field_001810,347,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"对外交易收入；1,213,589,480；538,571,922；283,839,707；9,608,209；36,532,493；-；-；2,082,141,811"
annual_cscec_2025_report_field_001811,347,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"分部间交易收入；20,616,312；(29,963,594 )；4,607,796；553,860；563,006；3,622,620；-；-；小计"
annual_cscec_2025_report_field_001812,348,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"对外交易收入；-；1,295,544,060；545,853,122；305,905,418；10,341,946；29,689,740；-；2,187,334,286"
annual_cscec_2025_report_field_001813,348,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"分部间交易收入；(36,493,762 )；26,257,172；5,049,958；414,075；479,969；4,292,588；-；-；小计"
annual_cscec_2025_report_field_001814,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"对外交易收入；2025年；2024年；(经重述)；房屋建筑工程；1,213,589,480；1,295,544,060；基础设施建设与投资；538,571,922；545,853,122"
annual_cscec_2025_report_field_001815,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,"对外交易收入；2025年；2024年；(经重述)；中国大陆；2,068,700,562；1,940,443,514；其他国家或地区；118,633,724；141,698,297"
annual_cscec_2025_report_field_001816,349,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,营业收入,,financial_field,对外交易收入归属于客户所处区域。；211
annual_cscec_2025_report_field_001817,350,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,流动资产,,financial_field,"非流动资产总额；2025年12月31日；2024年12月31日；(经重述)；584,035,137；中国大陆；595,341,009；其他国家或地区；28,192,991；29,129,369"
annual_cscec_2025_report_field_001818,350,审计报告 > 十五、其他重要事项（续）,十五、其他重要事项（续）,流动资产,,financial_field,"非流动资产归属于该资产所处区域,不包括金融资产、长期股权投资和递延所；得税资产。；主要客户信息；本集团不依赖于某个或某几个重要客户。；2.；比较数据；如附注七、2所述,本集团2025年度完成了对海南建中实拓工程有限公司、中建；营成果和现金流量,以符合2025年度的列报和会计处理要求。"
annual_cscec_2025_report_field_001819,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,营业收入和营业成本；（1） 营业收入和营业成本情况；2025年；2024年
annual_cscec_2025_report_field_001820,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"收入；成本；主营业务；46,172,793；46,537,896；49,411,378；46,469,063；其他业务；197,303；111,308"
annual_cscec_2025_report_field_001821,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,为收入。；（2） 营业收入分解信息；2025年；2024年
annual_cscec_2025_report_field_001822,363,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"收入确认时间；在某一时点转让；93,153；102,691；93,153；其他；102,691；在某一时段内转让；49,478,501；46,267,405"
annual_cscec_2025_report_field_001823,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"营业收入和营业成本（续）；（3） 营业成本分解信息；2025年；2024年；成本确认时间；在某一时点转让；62,416；81,563；62,416；其他"
annual_cscec_2025_report_field_001824,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"确认的收入来源于：；2025年；2024年；合同负债年初账面价值；9,637,789；11,004,617；5.；投资收益；2025年；2024年"
annual_cscec_2025_report_field_001825,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"债权投资在持有期间取得的利息收入；191,672；311,169"
annual_cscec_2025_report_field_001826,364,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"其他权益工具投资在持有期间取得的股利收入；1,138；2,485；合计；15,433,768；20,262,844；确认1,300千元损失（2024年：2,281千元损失）,计入投资损失。；本公司不存在投资收益汇回的重大限制。；226"
annual_cscec_2025_report_field_001827,365,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,营业收入,,financial_field,"除上述各项之外的其他营业外收入和支出；532,087；其他符合非经常性损益定义的损益项目；404,123；小计；9,544,743；所得税影响额；(1,899,401 )；小计；7,645,342"
annual_cscec_2025_report_field_001828,365,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,所有者权益,,financial_field,"少数股东权益影响额(税后)；(510,802 )；合计；7,134,540；公告第1号——非经常性损益（2023年修订）》（证监会公告〔2023〕65号）的；规定执行。；2."
annual_cscec_2025_report_field_001829,365,审计报告 > 十六、公司财务报表主要项目注释（续）,公司财务报表,加权平均净资产收益率,,financial_field,净资产收益率和每股收益；加权平均净资产收益率(%) 每股收益(元/股)；基本；稀释；归属于公司普通股股东的净利润；0.94；8.15；0.94；扣除非经常性损益后归属于公司；0.77
