field_id,metric,unit,source_page,section_path,table_name,confidence,value_map,source_text
annual_cscec_2025_report_field_bdc655cf8a,利率,千元,33,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""0.3"", ""v2"": ""1,940,443,514"", ""v3"": ""1,738,347,534""}","毛利率（%）；上年同期增减；上年同期增减；同期增减（%）；（%）；（%）；境内；增加0.3个百分点；1,940,443,514；1,738,347,534"
annual_cscec_2025_report_field_b1641f32a8,营业收入,千元,33,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""2024"": ""2024"", ""2025"": ""2025"", ""2023"": ""2023"", ""v1"": ""2024"", ""v2"": ""2025"", ""v3"": ""2023""}",近三年营业收入及占比情况；占比；2024年；占比；占比；分行业；2025年；2023年；（调整后）；(%)
annual_cscec_2025_report_field_2ba3875420,新签合同额,千元,34,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""26,654"", ""v2"": ""26,654"", ""v3"": ""0.5%"", ""v4"": ""12,342"", ""v5"": ""6.6%"", ""v6"": ""1,042.6"", ""v7"": ""6.5%""}","新签合同额；•；26,654 亿元；房建业务稳固领先优势。报告期内,公司房建业务新签合同额26,654；亿元,同比增长0.5% ；实现营业收入12,342亿元,同比下降6.6% ；；实现毛利1,042.6亿元,同比增长6.5%。"
annual_cscec_2025_report_field_1f26782d13,营业收入,千元,34,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""12,342"", ""v2"": ""20.0%"", ""v3"": ""8,885"", ""v4"": ""23.1%"", ""v5"": ""33.3%"", ""v6"": ""4,225"", ""v7"": ""1,813""}","营业收入；12,342 亿元；同额占比持续提升,住宅业务新签合同额占比下降至20.0%。从细分；领域看,工业厂房新签合同额8,885亿元,同比增长23.1%,合同额；占比33.3% ；承接了一批半导体、新能源、电子及通信、生物医药、；毛利；设施新签合同额4,225亿元,其中教育设施新签合同额1,813亿元,医"
annual_cscec_2025_report_field_dac5f8a8d8,新签合同额,千元,34,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""4,225"", ""v2"": ""1,813"", ""v3"": ""1,042.6"", ""v4"": ""1,292"", ""v5"": ""3,786"", ""v6"": ""-02""}","设施新签合同额4,225亿元,其中教育设施新签合同额1,813亿元,医；1,042.6 亿元；疗建筑新签合同额1,292亿元；承接北京邮电大学沙河校区计算机学；助力推进公共服务设施升级。商业综合新签合同额3,786亿元,承接；广东东莞时代金融中心、温州市核心片区商务中心单元F-02地块等项"
annual_cscec_2025_report_field_67f27e84ef,新签合同额,亿元,35,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024""}",房建业务细分领域新签合同额情况；单位：亿元 币种：人民币；序号；一级类别；二级类别；2025年；2024年；同比增长（%）；住宅；商品房等
annual_cscec_2025_report_field_553d37db17,新签合同额,千元,36,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""14,728"", ""v2"": ""14,728"", ""v3"": ""4.1%"", ""v4"": ""5,432"", ""v5"": ""1.4%"", ""v6"": ""537.6"", ""v7"": ""2.7%""}","新签合同额；基础设施建设与投资业务；•；14,728 亿元；基建业务持续稳健增长。报告期内,公司基建业务新签合同额14,728；亿元,同比增长4.1% ；实现营业收入5,432亿元,同比下降1.4% ；实；现毛利537.6亿元,同比下降2.7%。"
annual_cscec_2025_report_field_36a8392bc1,营业收入,千元,36,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""39.9%"", ""v2"": ""5,432"", ""v3"": ""5,870"", ""v4"": ""17.2%"", ""v5"": ""2,611"", ""v6"": ""2,060""}","营业收入；运等领域保持快速增长,能源工程新签合同占比上升至39.9%。从细；5,432 亿元；分领域看,能源工程新签合同额5,870亿元,同比增长17.2% ；在新；代表的能源工程项目。市政工程新签合同额2,611亿元,承接湖北武；毛利；等。交通运输工程新签合同额2,060亿元,承接弋阳至南丰高速公路"
annual_cscec_2025_report_field_6b398e6693,新签合同额,千元,36,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""2,060"", ""v2"": ""537.6"", ""v3"": ""85"", ""v4"": ""93"", ""v5"": ""3"", ""v6"": ""-01"", ""v7"": ""1,569"", ""v8"": ""721"", ""v9"": ""32.4%"", ""v10"": ""5""}","等。交通运输工程新签合同额2,060亿元,承接弋阳至南丰高速公路；537.6 亿元；新建工程特许经营项目施工总承包、G85银昆高速、G93成渝地区环；区东方枢纽上海东站站前区A3-01地块新建工程等项目。水务及环保；新签合同额1,569亿元,承接山东日照市东港区涛雒镇海洋生态保护；与渔业融合发展EOD项目等。水利水运新签合同额721亿元,同比增；长32.4%,签约江苏连云港抽水蓄能电站业主营地建设工程、潍坊港；中港区5万吨级航道工程施工四标段等项目。"
annual_cscec_2025_report_field_8bfb25c760,新签合同额,亿元,37,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""2025"": ""2025"", ""2024"": ""2024"", ""v1"": ""2025"", ""v2"": ""2024""}",基建业务细分领域新签合同额情况；单位：亿元 币种：人民币；序号；一级类别；二级类别；2025年；2024年；同比增长（%）；市政工程；市政道路、邮电通讯工程、防卫防灾工程等
annual_cscec_2025_report_field_60c6c81430,合约销售额,千元,38,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""3,948"", ""v2"": ""3,948"", ""v3"": ""6.4%"", ""v4"": ""1,509"", ""v5"": ""3.3%"", ""v6"": ""2,844"", ""v7"": ""7.2%"", ""v8"": ""410.3"", ""v9"": ""22.5%""}","合约销售额；房地产开发与投资业务；•；3,948 亿元；地产业务塑强竞争优势。报告期内,公司地产业务合约销售额3,948；亿元,同比下降6.4% ；合约销售面积1,509 万平方米,同比增长；3.3% ；实现营业收入2,844亿元,同比下降7.2% ；实现毛利410.3亿；元,同比下降22.5%。"
annual_cscec_2025_report_field_425ae25395,营业收入,千元,38,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""2,844""}","营业收入；2,844 亿元"
annual_cscec_2025_report_field_db304d1a68,合约销售额,千元,38,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""410.3"", ""v2"": ""88"", ""v3"": ""6,961"", ""v4"": ""928"", ""v5"": ""1,892""}","下中海地产权益销售额、新增购地金额位居行业前列,中建壹品、中；毛利；410.3 亿元；院等项目持续热销。；公司全年新购置土地88宗,期末土地储备6,961万平方米,新增土地；储备928万平方米,总购地金额1,892亿元。新增土地储备全部位于"
annual_cscec_2025_report_field_80faf8d4a6,土地储备,千元,38,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""928"", ""v2"": ""1,892"", ""v3"": ""35"", ""v4"": ""499"", ""v5"": ""1,187"", ""v6"": ""53"", ""v7"": ""429"", ""v8"": ""705"", ""v9"": ""975"", ""v10"": ""7.2%"", ""v11"": ""1,622"", ""v12"": ""0.6%"", ""v13"": ""5,036"", ""v14"": ""11.1%"", ""v15"": ""34""}","储备928万平方米,总购地金额1,892亿元。新增土地储备全部位于；产新购置土地35宗,新增土地储备499万平方米,购地金额1,187亿；元；中建地产新购置土地53宗,新增土地储备429万平方米,购地金；额705亿元。报告期内,公司实现房地产项目新开工面积975万平方；米,同比下降7.2% ；竣工面积1,622万平方米,同比下降0.6% ；在建；面积5,036万平方米,同比下降11.1%。；北京紫京宸园项目；中国建筑股份有限公司；34"
annual_cscec_2025_report_field_d7878ec056,总资产,千元,39,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""1,567"", ""v2"": ""4.4%"", ""v3"": ""50%"", ""v4"": ""76.9"", ""v5"": ""8"", ""v6"": ""32""}","值1,567亿元,占公司总资产4.4%。区域分布上,持有型物业主要集中分布在一、二线城市及经济发达；城市,其中上海、北京、广东三大地区持有型物业净值占比超过50%。报告期内,公司依托商业、养；产组合,有效激发资产潜能,实现经营效益稳健增长,年内持有型物业实现收入76.9亿元。；敬请参阅本报告第八节“财务报告”财务报表附注五、8“存货”中“房地产开发成本”“房地产开发产品”、附；注五、32“合同负债”中“预售房产款”等相关内容。"
annual_cscec_2025_report_field_a954297795,土地储备,千元,39,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""1""}",新增土地储备前十大城市；总建筑面积；序号；所在城市；购地金额（亿元）；金额占比（%）；规模占比（%）；（万平方米）；上海；1
annual_cscec_2025_report_field_a9deab9a73,新签合同额,千元,40,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""128"", ""v2"": ""10.0%"", ""v3"": ""102"", ""v4"": ""6.0%"", ""v5"": ""18.3"", ""v6"": ""19.4%""}","勘察设计业务转型发展。报告期内,公司勘察设计业务新签合同额128亿元,同比下降10.0% ；实；现营业收入102亿元,同比下降6.0% ；实现毛利18.3亿元,同比下降19.4%。；计项目等。"
annual_cscec_2025_report_field_962d07bfa2,新签合同额,千元,40,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""2,550"", ""v2"": ""15.2%"", ""v3"": ""2,257"", ""v4"": ""6.9%"", ""v5"": ""1,417"", ""v6"": ""19.4%"", ""v7"": ""39.9"", ""v8"": ""32.5%"", ""v9"": ""153"", ""v10"": ""36""}","提升,境外业务新签合同额2,550亿元,同比增长15.2%,其中建筑业务新签合同额2,257亿元,；同比增长6.9% ；实现境外营业收入1,417亿元,同比增长19.4% ；实现毛利39.9亿元,同比下降；32.5%。；尼西亚巴淡岛数据中心、阿尔及利亚图古尔特省153兆瓦光伏发电站等项目。；中国建筑股份有限公司；36"
annual_cscec_2025_report_field_f19c646a86,营业收入,千元,41,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""2025"": ""401.6"", ""v1"": ""401.6"", ""v2"": ""18.2%"", ""v3"": ""59.9"", ""v4"": ""14.9%"", ""v5"": ""9.5"", ""v6"": ""53"", ""v7"": ""66"", ""v8"": ""1"", ""v9"": ""2025"", ""v10"": ""37""}","公司其他业务主要为经营土地一级开发、机械设备租赁、工程监理等收入。报告期内,实现营业；收入401.6亿元,同比增长18.2% ；实现毛利59.9亿元,毛利率为14.9%,同比下降9.5个百分点。；敬请参阅本报告第八节“财务报告”财务报表附注五53、“营业收入和营业成本”、附注五66、“费用；按性质分类”、附注十五、1“分部报告”相关内容。；2025 年年度报告；37"
annual_cscec_2025_report_field_ad6ecf9dc1,合约销售额,亿元,43,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""478.5"", ""v2"": ""2.3%"", ""v3"": ""0"", ""v4"": ""0%"", ""v5"": ""435.4"", ""v6"": ""3.0%"", ""v7"": ""0"", ""v8"": ""0%"", ""v9"": ""50%"", ""v10"": ""5""}","前五名客户销售额478.5亿元,占年度全部销售总额2.3% ；其中前五名客户销售额中关联方销售额0亿；元,占年度销售总额0%。；报告期内,公司来自前五名供应商的采购金额435.4亿元,占年度采购总额3.0%,其中前五名供应商采；购额中关联方采购额0亿元,占年度采购总额0%。；B. 报告期内向单个客户的销售比例超过总额的50%、前5名客户中存在新增客户的或严重依赖于少数客；户的情形；适用 不适用；单位：亿元 币种：人民币；占年度销售；序号"
annual_cscec_2025_report_field_c573737045,合约销售额,千元,43,第三节 管理层讨论与分析 > 2. 收入和成本分析,所附财务报表,0.68,"{""v1"": ""1"", ""v2"": ""190.1"", ""v3"": ""0.9""}",销售额；备注；总额比例（%）；华润（集团）有限公司；╱；1；190.1；0.9；中国保利集团有限公司；╱
annual_cscec_2025_report_field_a86c2a7158,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""2025"": ""2025"", ""v1"": ""2025"", ""v2"": ""1,046"", ""v3"": ""3.5%"", ""v4"": ""5.0%"", ""v5"": ""0.1"", ""v6"": ""55"", ""v7"": ""56"", ""v8"": ""57"", ""v9"": ""58""}","2025年,公司销售费用、管理费用、财务费用及研发费用四项期间费用合计1,046亿元,同比下降；3.5%。四项费用占收入比5.0%,同比增加了0.1个百分点。；敬请参阅本报告第八节“财务报告”财务报表附注五、55“销售费用”、附注五、56“管理费用”、附注五、；57“研发费用”和附注五、58“财务费用”相关内容。"
annual_cscec_2025_report_field_39176777d5,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""57"", ""v2"": ""58""}",57“研发费用”和附注五、58“财务费用”相关内容。
annual_cscec_2025_report_field_88f1c7892b,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""4"", ""v2"": ""1""}",4. 研发投入；(1). 研发投入情况表；适用 不适用；单位：千元 币种：人民币
annual_cscec_2025_report_field_cba49d4dcb,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""44,009,417""}","本期费用化研发投入；44,009,417"
annual_cscec_2025_report_field_7901953a7d,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""44,009,417""}","研发投入合计；44,009,417"
annual_cscec_2025_report_field_2758e2a1f3,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""2.1""}",研发投入总额占营业收入比例（%）；2.1
annual_cscec_2025_report_field_85ff68b554,研发投入,千元,44,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""40""}",研发投入资本化的比重（%）；╱；中国建筑股份有限公司；40
annual_cscec_2025_report_field_e405edd835,研发投入,千元,45,第三节 管理层讨论与分析 > 4. 研发投入,研发投入情况表,0.68,"{""v1"": ""26.5%"", ""v2"": ""20.5%"", ""v3"": ""16.1%"", ""v4"": ""12.9%"", ""v5"": ""12.1%"", ""v6"": ""11.9%""}",研发投入占比；26.5%；20.5%；16.1%；12.9%；12.1%；11.9%；绿色低碳与建筑新能源；城市更新与城市运营；智能建造与数字化技术
annual_cscec_2025_report_field_6cc16c49d0,经营活动产生的现金流量净额,,47,第三节 管理层讨论与分析 > 6. 融资情况,6. 融资情况,0.63,"{""v1"": ""205.37"", ""v2"": ""47.11"", ""v3"": ""321.50"", ""v4"": ""296.19"", ""v5"": ""115.79"", ""v6"": ""35.31"", ""v7"": ""69"", ""v8"": ""70""}","公司经营活动现金净流入205.37亿元,同比增加净流入47.11亿元,主要是本年经营现金流量增加,由；公司投资活动现金净流出321.50亿元,同比增加净流出296.19亿元,主要是支付其他与投资活动有关的；公司筹资活动现金净流入115.79亿元,同比减少净流入35.31亿元,主要是发行债券收到的现金减少所致。；敬请参阅本报告第八节“财务报告”财务报表附注五、69“现金流量表项目注释”和附注五、70“现金流量表；补充资料”相关内容。"
